file_path,log_date,filename,file_size_bytes,ip_from_log,ths_15m,nameplate_ths,status,rule_primary,rule_confidence,rule_secondary,rule_alternate,rule_solutions,label,agree_rule,notes
data/logs/2026年4月/2026-04-01/logs_10_102_0_236_MINER-10-102-0-236.txt,2026-04-01,logs_10_102_0_236_MINER-10-102-0-236.txt,148768,10.102.0.236,42.323380,134.000,低算力(<50TH/s),算力板部分失效（多块链 Dead，仅部分链工作）,高,末段 [DEVS]：Dead=2，Alive=1；多为板卡/排线/槽位问题，建议交叉换槽位与检查供电接口,末段 [DEVS]：Dead=2，Alive=1；多为板卡/排线/槽位问题，建议交叉换槽位与检查供电接口,根据末段 [DEVS] 确认 Dead / Alive 链编号；断电后检查 Dead 链对应算力板数据排线与电源接头；将故障链与正常链互换槽位或交叉到同型号矿机，判断故障随板还是随槽位/控制板；仅单链或部分链工作时总算力约为额定三分之一属常见现象；矿池 Alive 不能排除板级失效；若链长期保持 Dead，更换算力板或送修；必要时导出含启动阶段的完整日志查初始化错误,,,
data/logs/2026年3月/2026-03-16/miner_MINER-10-102-0-195_20260316020855.txt,2026-03-16,miner_MINER-10-102-0-195_20260316020855.txt,319378,,,,,算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,网络/矿池连接异常；算力板/芯片异常；矿机服务异常/接口超时；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:2,,,
data/logs/2026年4月/2026-04-01/logs_10_102_0_254_MINER-10-102-0-254.txt,2026-04-01,logs_10_102_0_254_MINER-10-102-0-254.txt,26054,10.102.0.254,142.298790,,低算力(<50TH/s),总线/通信异常,高,,,检查控制板与算力板通信线缆是否松动或损坏；排查干扰与接触不良；升级固件后复测链路稳定性,,,
data/logs/2026年3月/2026-03-18/logs_10_102_1_38_MINER-10-102-1-38.txt,2026-03-18,logs_10_102_1_38_MINER-10-102-1-38.txt,145484,10.102.1.38,143.876480,141.000,低算力(<50TH/s),算力板部分失效（芯片数量严重不足）,高,日志存在频繁 PLL 读错，建议优先排查该板供电/排线/板卡老化,日志存在频繁 PLL 读错，建议优先排查该板供电/排线/板卡老化,定位异常算力板并单板测试；检查该板排线、供电及散热状态；复位或升级固件后复测芯片识别数量；若芯片长期缺失，安排维修或更换算力板,,,
data/logs/2026年4月/2026-04-17/logs_10_102_0_196_MINER-10-102-0-196.txt,2026-04-17,logs_10_102_0_196_MINER-10-102-0-196.txt,368615,10.102.0.196,0.000000,,无算力(0TH/s),风扇异常（丢失/数量不足触发保护停机）,高,若同一时间段后出现 ERROR_SOC_INIT，多为风扇保护后的连带失败，主因仍为风扇检测；日志含 ERR:F3 / less than required number of fans / miner will be paused，属于风扇数量不足触发的硬件保护停机；网络/矿池连接异常,总线/通信异常；网络/矿池连接异常；矿机服务异常/接口超时；若同一时间段后出现 ERROR_SOC_INIT，多为风扇保护后的连带失败，主因仍为风扇检测,根据日志确认要求风扇数量与实际检测数量（如 only find 3 < 4）；断电后检查四个风扇插头是否插紧、线序是否与控制板丝印一致，必要时对调插头判断是风扇还是接口；确认风扇转速是否异常或为 0；更换不转或信号异常的风扇；若硬件正常仍误报，检查控制板风扇检测电路；ERROR_SOC_INIT 若紧跟 fan lost，多为保护停机连带而非算力板主因,,,
data/logs/2026年3月/2026-03-18/logs_10_102_0_153_MINER-10-102-0-153.txt,2026-03-18,logs_10_102_0_153_MINER-10-102-0-153.txt,12325,10.102.0.153,0.000000,,无算力(0TH/s),单链算力板故障致 SOC 停机（芯片数异常/CRC/通信）,高,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,根据日志定位异常 Chain（如 find 0 asic、仅 find 部分数量、reg crc error）；断电后重插该链算力板排线与供电，做与正常链互换槽位测试以区分板卡与接口；若故障随板迁移则更换算力板；若固定在槽位则检查控制板与该槽位连线；若固件支持可尝试暂时禁用故障链仅跑健康链（注意功耗与收益）,,,
data/logs/2026年4月/2026-04-20/logs_10_102_1_73_MINER-10-102-1-73.txt,2026-04-20,logs_10_102_1_73_MINER-10-102-1-73.txt,373209,10.102.1.73,0.000000,,无算力(0TH/s),算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,算力板/芯片异常；网络/矿池连接异常；总线/通信异常；矿机服务异常/接口超时；电源异常；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3",,,
data/logs/2026年3月/2026-03-20/logs_10_102_1_38_MINER-10-102-1-38.txt,2026-03-20,logs_10_102_1_38_MINER-10-102-1-38.txt,95524,10.102.1.38,0.000000,141.000,无算力(0TH/s),矿池/Stratum连接不稳定（频繁断连）,高,算力板 Dead/低温常为未持续获得任务所致，先稳定矿池连接再判硬件,算力板 Dead/低温常为未持续获得任务所致，先稳定矿池连接再判硬件,检查矿机到矿池域名的网络：延迟、丢包、DNS（可 ping / traceroute / 换 DNS 对比）；检查交换机端口、网线、上联链路；排除同网段广播风暴或限速；在 LuxOS 中切换备用矿池或矿池线路，排除矿池侧短暂故障；重启矿机或重载 Stratum 连接后观察 Accepted 与算力是否恢复；核对矿池子账户与矿工名；若仍频繁断连可尝试升级/回退 Luxminer 固件对比,,,
data/logs/2026年3月/2026-03-21/logs_10_102_0_137_MINER-10-102-0-137.txt,2026-03-21,logs_10_102_0_137_MINER-10-102-0-137.txt,17427,10.102.0.137,139.396070,,低算力(<50TH/s),未识别明确故障关键词,低,,,建议人工复核完整日志；优先执行供电、线缆、算力板三项基础排查,,,
data/logs/2026年4月/2026-04-16/logs_10_102_0_215_MINER-10-102-0-215.txt,2026-04-16,logs_10_102_0_215_MINER-10-102-0-215.txt,324048,10.102.0.215,0.000000,,无算力(0TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；网络/矿池连接异常,网络/矿池连接异常；算力板/芯片异常；矿机服务异常/接口超时；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2",,,
data/logs/2026年4月/2026-04-22/logs_10_102_0_209_MINER-10-102-0-209.txt,2026-04-22,logs_10_102_0_209_MINER-10-102-0-209.txt,401005,10.102.0.209,0.000000,,无算力(0TH/s),算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,算力板/芯片异常；网络/矿池连接异常；总线/通信异常；矿机服务异常/接口超时；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3",,,
data/logs/2026年3月/2026-03-22/logs_10_102_1_22_MINER-10-102-1-22.txt,2026-03-22,logs_10_102_1_22_MINER-10-102-1-22.txt,448851,10.102.1.22,48.808173,,低算力(<50TH/s),算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,"根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,3",,,
data/logs/2026年4月/2026-04-03/logs_10_102_0_155_MINER-10-102-0-155.txt,2026-04-03,logs_10_102_0_155_MINER-10-102-0-155.txt,12256,10.102.0.155,0.000000,,无算力(0TH/s),多块算力板故障致 SOC 停机（芯片数严重不足/CRC）,高,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,日志中若多条 Chain 出现「only find … asic」远低于 110，且伴随 ERROR_SOC_INIT，多为多块板同时异常；分别检查各故障链的排线、供电接口；与正常链交叉换槽位判断是板还是槽位/控制板；确认 PSU 各组输出是否稳定，但勿将「power off hashboard」误判为 PSU 本体损坏；必要时逐板更换或送修；若固件支持可尝试仅启用健康链临时恢复部分算力,,,
data/logs/2026年4月/2026-04-20/logs_10_102_0_210_MINER-10-102-0-210.txt,2026-04-20,logs_10_102_0_210_MINER-10-102-0-210.txt,397325,10.102.0.210,0.000000,,无算力(0TH/s),算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；总线/通信异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,"根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,2,3",,,
data/logs/2026年4月/2026-04-27/logs_10_102_0_218_MINER-10-102-0-218.txt,2026-04-27,logs_10_102_0_218_MINER-10-102-0-218.txt,398964,10.102.0.218,0.000000,,无算力(0TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；总线/通信异常；矿机服务异常/接口超时；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3",,,
data/logs/2026年4月/2026-04-12/logs_10_102_1_15_MINER-10-102-1-15.txt,2026-04-12,logs_10_102_1_15_MINER-10-102-1-15.txt,426242,10.102.1.15,0.000000,,无算力(0TH/s),算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,算力板/芯片异常；网络/矿池连接异常；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3",,,
data/logs/2026年3月/2026-03-31/logs_10_102_0_157_MINER-10-102-0-157.txt,2026-03-31,logs_10_102_0_157_MINER-10-102-0-157.txt,21637,10.102.0.157,141.600820,,低算力(<50TH/s),总线/通信异常,高,,,检查控制板与算力板通信线缆是否松动或损坏；排查干扰与接触不良；升级固件后复测链路稳定性,,,
data/logs/2026年4月/2026-04-21/logs_10_102_0_209_MINER-10-102-0-209.txt,2026-04-21,logs_10_102_0_209_MINER-10-102-0-209.txt,437527,10.102.0.209,0.000000,,无算力(0TH/s),算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,算力板/芯片异常；网络/矿池连接异常；总线/通信异常；矿机服务异常/接口超时；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3",,,
data/logs/2026年3月/2026-03-24/logs_10_102_0_228_MINER-10-102-0-228.txt,2026-03-24,logs_10_102_0_228_MINER-10-102-0-228.txt,91651,10.102.0.228,0.000000,134.000,无算力(0TH/s),限电/策略休眠（Curtailment Sleep）,高,退出休眠后若仍断连，再排查矿池/网络,退出休眠后若仍断连，再排查矿池/网络,在 LuxOS/矿场管理端或 API 来源处确认是否下发了 curtail/sleep 或限电策略；若需恢复挖矿：将 CurtailMode 改为非 Sleep，或取消对应限电/休眠任务；退出休眠后等待矿池重连，观察 SUMMARY/DEVS 是否从 Dead 恢复为正常；若恢复后仍无算力或矿池反复断连，再单独排查网络与矿池配置,,,
data/logs/2026年4月/2026-04-05/logs_10_102_1_44_MINER-10-102-1-44.txt,2026-04-05,logs_10_102_1_44_MINER-10-102-1-44.txt,399805,10.102.1.44,41.995277,,低算力(<50TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；算力板/芯片异常,算力板/芯片异常；电源异常；网络/矿池连接异常；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3",,,
data/logs/2026年4月/2026-04-11/logs_10_102_0_167_MINER-10-102-0-167.txt,2026-04-11,logs_10_102_0_167_MINER-10-102-0-167.txt,328672,10.102.0.167,4.269311,,低算力(<50TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；网络/矿池连接异常,网络/矿池连接异常；算力板/芯片异常；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2",,,
data/logs/2026年4月/2026-04-09/logs_10_102_0_237_MINER-10-102-0-237.txt,2026-04-09,logs_10_102_0_237_MINER-10-102-0-237.txt,414238,10.102.0.237,0.000000,,无算力(0TH/s),算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；矿机服务异常/接口超时,算力板/芯片异常；网络/矿池连接异常；矿机服务异常/接口超时；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,3",,,
data/logs/2026年4月/2026-04-13/logs_10_102_1_1_MINER-10-102-1-1.txt,2026-04-13,logs_10_102_1_1_MINER-10-102-1-1.txt,346545,10.102.1.1,0.000000,,无算力(0TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；矿机服务异常/接口超时；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2",,,
data/logs/2026年4月/2026-04-19/logs_10_102_0_221_MINER-10-102-0-221.txt,2026-04-19,logs_10_102_0_221_MINER-10-102-0-221.txt,76829,10.102.0.221,0.000000,141.000,无算力(0TH/s),温度传感器通信失败（误报超温/温差保护停机）,高,CONFIG 中 IsPowerSupplyOn 为 false：多为保护关机或未上电；请先查温度传感器排线/接口，再尝试唤醒或手动上电,CONFIG 中 IsPowerSupplyOn 为 false：多为保护关机或未上电；请先查温度传感器排线/接口，再尝试唤醒或手动上电,根据日志确认 fail to read tsensor / pic temp 的 chain 号，检查该链算力板排线、PIC 传感器侧连接是否松动或氧化；与正常链交叉换槽位：故障随板走则更换算力板；固定在槽位则查控制板接口与线缆；若日志中 PCB/芯片温度读数明显低于上限仍报 ERROR_TEMP，多为传感器数据异常而非真实过热；确认对应链供电稳定；固件层面勿轻易关闭温度保护，优先硬件修复或更换故障板,,,
data/logs/2026年4月/2026-04-14/logs_10_102_1_14_MINER-10-102-1-14.txt,2026-04-14,logs_10_102_1_14_MINER-10-102-1-14.txt,407072,10.102.1.14,0.000000,,无算力(0TH/s),算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；总线/通信异常；电源异常；矿机服务异常/接口超时；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡,"根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,2,3",,,
data/logs/2026年3月/2026-03-20/logs_10_102_0_236_MINER-10-102-0-236.txt,2026-03-20,logs_10_102_0_236_MINER-10-102-0-236.txt,136546,10.102.0.236,41.926400,134.000,低算力(<50TH/s),算力板部分失效（多块链 Dead，仅部分链工作）,高,末段 [DEVS]：Dead=2，Alive=1；多为板卡/排线/槽位问题，建议交叉换槽位与检查供电接口,末段 [DEVS]：Dead=2，Alive=1；多为板卡/排线/槽位问题，建议交叉换槽位与检查供电接口,根据末段 [DEVS] 确认 Dead / Alive 链编号；断电后检查 Dead 链对应算力板数据排线与电源接头；将故障链与正常链互换槽位或交叉到同型号矿机，判断故障随板还是随槽位/控制板；仅单链或部分链工作时总算力约为额定三分之一属常见现象；矿池 Alive 不能排除板级失效；若链长期保持 Dead，更换算力板或送修；必要时导出含启动阶段的完整日志查初始化错误,,,
data/logs/2026年4月/2026-04-02/logs_10_102_0_155_MINER-10-102-0-155.txt,2026-04-02,logs_10_102_0_155_MINER-10-102-0-155.txt,127485,10.102.0.155,85.267690,,低算力(<50TH/s),总线/通信异常,高,,,检查控制板与算力板通信线缆是否松动或损坏；排查干扰与接触不良；升级固件后复测链路稳定性,,,
data/logs/2026年3月/2026-03-31/logs_10_102_1_19_MINER-10-102-1-19.txt,2026-03-31,logs_10_102_1_19_MINER-10-102-1-19.txt,395798,10.102.1.19,0.074522,,无算力(近零<= 2.00TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；网络/矿池连接异常,网络/矿池连接异常；矿机服务异常/接口超时；算力板/芯片异常；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2",,,
data/logs/2026年3月/2026-03-16/miner_MINER-10-102-1-2_20260316021009.txt,2026-03-16,miner_MINER-10-102-1-2_20260316021009.txt,302632,,,,,算力板全板失效（芯片未检出/初始化失败）,高,网络/矿池连接异常；总线/通信异常,网络/矿池连接异常；总线/通信异常；算力板/芯片异常；矿机服务异常/接口超时,断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:3,,,
data/logs/2026年4月/2026-04-07/logs_10_102_0_223_MINER-10-102-0-223.txt,2026-04-07,logs_10_102_0_223_MINER-10-102-0-223.txt,131244,10.102.0.223,98.843840,141.000,低算力(<50TH/s),算力板部分失效（多块链 Dead，仅部分链工作）,高,末段 [DEVS]：Dead=1，Alive=2；多为板卡/排线/槽位问题，建议交叉换槽位与检查供电接口,末段 [DEVS]：Dead=1，Alive=2；多为板卡/排线/槽位问题，建议交叉换槽位与检查供电接口,根据末段 [DEVS] 确认 Dead / Alive 链编号；断电后检查 Dead 链对应算力板数据排线与电源接头；将故障链与正常链互换槽位或交叉到同型号矿机，判断故障随板还是随槽位/控制板；仅单链或部分链工作时总算力约为额定三分之一属常见现象；矿池 Alive 不能排除板级失效；若链长期保持 Dead，更换算力板或送修；必要时导出含启动阶段的完整日志查初始化错误,,,
data/logs/2026-05-03/logs_10_102_0_155_MINER-10-102-0-155.txt,2026-05-03,logs_10_102_0_155_MINER-10-102-0-155.txt,380996,10.102.0.155,0.000000,,无算力(0TH/s),算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；矿机服务异常/接口超时；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,,,
data/logs/2026年4月/2026-04-26/logs_10_102_0_155_MINER-10-102-0-155.txt,2026-04-26,logs_10_102_0_155_MINER-10-102-0-155.txt,398797,10.102.0.155,0.000000,,无算力(0TH/s),算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,,,
data/logs/2026年4月/2026-04-22/logs_10_102_1_73_MINER-10-102-1-73.txt,2026-04-22,logs_10_102_1_73_MINER-10-102-1-73.txt,379889,10.102.1.73,0.000000,,无算力(0TH/s),算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,网络/矿池连接异常；算力板/芯片异常；总线/通信异常；矿机服务异常/接口超时；电源异常；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3",,,
data/logs/2026年4月/2026-04-01/logs_10_102_0_151_MINER-10-102-0-151.txt,2026-04-01,logs_10_102_0_151_MINER-10-102-0-151.txt,333881,10.102.0.151,147.799257,,低算力(<50TH/s),网络/矿池连接异常,高,矿机服务异常/接口超时,矿机服务异常/接口超时,检查 DNS、网关、交换机端口和网线；核对矿池地址/端口并切换备用矿池；观察重连频率与拒绝率是否恢复正常,,,
